id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
mth166-u3-15,MTH166,3,Operator Method,easy,MCQ,mcq,What is 1/D [f(x)]?,"[""Integrate f(x) once"",""Differentiate f(x) once"",""f(x) / x"",""None of these""]",0,"1/D is the inverse of the differential operator, which is integration.",,
mth166-u3-16,MTH166,3,Legendre Equation,hard,MCQ,mcq,Legendre's linear equation is a generalization of:,"[""Euler-Cauchy equation"",""Bernoulli's equation"",""Clairaut's equation"",""None of these""]",0,It has terms of type (ax+b)ⁿ y⁽ⁿ⁾.,,
mth166-u3-17,MTH166,3,Variation of Parameters,hard,MCQ,mcq,The function u(x) in variation of parameters is given by ∫[-y2 R(x)/W] dx. What is W?,"[""Wronskian of y1 and y2"",""Work done"",""Weight"",""None of these""]",0,W is the Wronskian determinant used to ensure solutions are linearly independent.,,
mth166-u3-18,MTH166,3,Applications,medium,MCQ,mcq,A simple harmonic motion (SHM) is represented by which type of ODE?,"[""Linear 2nd order with constant coefficients"",""1st order non-linear"",""Variable coefficients"",""None of these""]",0,Normally m(d²x/dt²) + kx = 0.,,
mth166-u3-19,MTH166,3,Particular Integral,medium,MCQ,mcq,What is the PI of (D - 1)y = 1?,"[""-1"",""1"",""e^x"",""0""]",0,f(0) = -1. So 1 / f(0) * 1 = -1.,,
mth166-u3-20,MTH166,3,Simultaneous DE,medium,MCQ,mcq,"To solve simultaneous DEs, we usually:","[""Eliminate variables to get a single higher-order DE"",""Integrate both separately"",""Use partial derivatives"",""None of these""]",0,The elimination method reduces the system to one equation in one variable.,,
mth166-u3-21,MTH166,3,Particular Integral,medium,MCQ,mcq,What is the PI of (D² + 1)y = x?,"[""x"",""1"",""0"",""x²/2""]",0,1/(1 + D²) x = (1 - D² + ...) x = x.,,
mth166-u3-22,MTH166,3,Operator Theory,hard,MCQ,mcq,"If f(a) = 0 in 1/f(D) e^ax, then PI is:","[""x e^ax / f'(a)"",""e^ax / f'(a)"",""x² e^ax"",""None""]",0,Rule for first order failure in exponential PI.,,
mth166-u3-23,MTH166,3,Operator Theory,hard,MCQ,mcq,The value of 1/(D-a)ⁿ e^ax is:,"[""xⁿ e^ax / n!"",""e^ax / aⁿ"",""0"",""None""]",0,General formula for repeated root failure in exponential PI.,,
mth166-u3-24,MTH166,3,Particular Integral,medium,MCQ,mcq,"For (D² + a²)y = cos ax, the PI is:","[""x/2a sin ax"",""-x/2a sin ax"",""x/2a cos ax"",""None""]",0,Calculated using the x Rule.,,
mth166-u3-25,MTH166,3,Particular Integral,medium,MCQ,mcq,"For (D² + a²)y = sin ax, the PI is:","[""-x/2a cos ax"",""x/2a cos ax"",""x/2a sin ax"",""None""]",0,Calculated using the x Rule.,,
mth166-u3-26,MTH166,3,Operator Method,medium,MCQ,mcq,1/(D² + 16) sin 4x = ?,"[""-x/8 cos 4x"",""x/8 cos 4x"",""sin 4x / 32"",""None""]",0,Failure since substituting D² = -16 gives zero denominator.,,
mth166-u3-27,MTH166,3,Undetermined Coefficients,medium,MCQ,mcq,"If R(x) = x², the trial solution for PI is:","[""Ax² + Bx + C"",""Ax²"",""Ax"",""None""]",0,Polynomial must include all lower degree terms.,,
mth166-u3-28,MTH166,3,Undetermined Coefficients,medium,MCQ,mcq,"If R(x) = e^3x, the trial solution for PI is:","[""A e^3x"",""A e^x"",""3 e^3x"",""None""]",0,Provided 3 is not a root of the AE.,,
mth166-u3-29,MTH166,3,Variation of Parameters,hard,MCQ,mcq,Variation of parameters works for functions like tan x and sec x where operator method is hard?,"[""True"",""False"",""None"",""Both""]",0,"It is a more powerful, general method.",,
mth166-u3-30,MTH166,3,Variation of Parameters,hard,MCQ,mcq,"To use variation of parameters for y'' + Py' + Qy = R, the equation must be in:","[""Standard form"",""Homogeneous form"",""Factored form"",""None""]",0,The coefficient of y'' must be 1.,,
mth166-u3-31,MTH166,3,Euler-Cauchy Equation,medium,MCQ,mcq,Is x² y'' + 5x y' + 4y = 0 an Euler-Cauchy equation?,"[""Yes"",""No"",""Only for x > 0"",""None""]",0,Power of x matches order of derivative.,,
mth166-u3-32,MTH166,3,Euler-Cauchy Equation,hard,MCQ,mcq,Substitution x = e^z implies D' (where D'=d/dz) is:,"[""x D"",""D / x"",""log D"",""None""]",0,dy/dx = (dy/dz)(dz/dx) = (1/x) dy/dz => x D = D'.,,
mth166-u3-33,MTH166,3,Simultaneous DE,medium,MCQ,mcq,"System: dx/dt = y, dy/dt = x. What is d²x/dt²?","[""x"",""y"",""t"",""0""]",0,d(dx/dt)/dt = dy/dt = x.,,
mth166-u3-34,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of (D - 2)y = e^2x:,"[""x e^2x"",""e^2x"",""0"",""None""]",0,x / f'(2) * e^2x = x / 1 * e^2x.,,
mth166-u3-35,MTH166,3,Operator Theory,medium,MCQ,mcq,1/f(D) [R(x)] is also called the ___ solution.,"[""Particular"",""Complementary"",""Singular"",""None""]",0,Refers to the PI.,,
mth166-u3-36,MTH166,3,Operator Method,hard,MCQ,mcq,Value of 1/D² [12x²] is:,"[""x⁴"",""x³"",""12"",""0""]",0,"Integrate twice: 12x³/3 = 4x³, then 4x⁴/4 = x⁴.",,
mth166-u3-37,MTH166,3,Exponential Shift,hard,MCQ,mcq,PI of (D² - 2D + 1)y = x e^x:,"[""x³ e^x / 6"",""x e^x"",""x² e^x"",""None""]",0,Shift D->D+1: 1/D² [x] e^x = x³/6 e^x.,,
mth166-u3-38,MTH166,3,Undetermined Coefficients,hard,MCQ,mcq,"If R(x) contains a term already in CF, we ___ the trial solution by x.","[""Multiply"",""Divide"",""Add"",""Subtract""]",0,To ensure linear independence from the homogeneous solution.,,
mth166-u3-39,MTH166,3,Simultaneous DE,medium,MCQ,mcq,Number of constants in solution of two 1st-order simultaneous DEs?,"[""2"",""1"",""0"",""None""]",0,Depends on the cumulative order.,,
mth166-u3-40,MTH166,3,Euler-Cauchy Equation,medium,MCQ,mcq,x² y'' - 2y = 0 has AE:,"[""m(m-1) - 2 = 0"",""m² - 2 = 0"",""m - 2 = 0"",""None""]",0,m² - m - 2 = (m-2)(m+1) = 0.,,
mth166-u3-41,MTH166,3,Euler-Cauchy Equation,medium,MCQ,mcq,Solution of x² y'' - 2y = 0 is:,"[""C1 x² + C2 / x"",""C1 x + C2 / x"",""C1 e^2x + C2 e^-x"",""None""]",0,"Using m=2, -1.",,
mth166-u3-42,MTH166,3,Operator Method,medium,MCQ,mcq,1/(D+1) [x] =,"[""x - 1"",""x + 1"",""x"",""0""]",0,(1 + D)⁻¹ x = (1 - D) x = x - 1.,,
mth166-u3-43,MTH166,3,Operator Method,easy,MCQ,mcq,PI of y' = x is:,"[""x²/2"",""x"",""1"",""0""]",0,1/D [x] = x²/2.,,
mth166-u3-44,MTH166,3,Operator Method,medium,MCQ,mcq,PI of y'' = e^x is:,"[""e^x"",""x e^x"",""x²/2 e^x"",""None""]",0,1/D² [e^x] = e^x.,,
mth166-u3-45,MTH166,3,Integration,medium,MCQ,mcq,∫ x e^x dx =,"[""(x-1)e^x"",""(x+1)e^x"",""x e^x"",""None""]",0,Integration by parts.,,
mth166-u3-46,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of (D² + 1)y = 1 is:,"[""1"",""0"",""x"",""None""]",0,Replace D with 0: 1/1 * 1 = 1.,,
mth166-u3-47,MTH166,3,Operator Theory,hard,MCQ,mcq,1/f(D) [x V] = ?,"[""[x - f'(D)/f(D)] 1/f(D) [V]"",""x/f(D) [V]"",""None"",""Both""]",0,Special rule for xV where V is any function of x.,,
mth166-u3-48,MTH166,3,Euler-Cauchy Equation,hard,MCQ,mcq,The substitution x = e^z is used for:,"[""Euler-Cauchy equations"",""Exact equations"",""Clairaut's"",""None""]",0,Standard variable-to-constant transformation.,,
mth166-u3-49,MTH166,3,Legendre Equation,hard,MCQ,mcq,(ax+b)² y'' + (ax+b)y' + y = 0 is solved using substitution:,"[""ax+b = e^z"",""ax+b = z"",""x = e^z"",""None""]",0,Generalized Euler-Cauchy method.,,
mth166-u3-50,MTH166,3,Simultaneous DE,hard,MCQ,mcq,The independent variable in dx/dt = f and dy/dt = g is usually:,"[""t"",""x"",""y"",""None""]",0,Time t is the standard independent variable in systems.,,
mth166-u3-51,MTH166,3,Undetermined Coefficients,medium,MCQ,mcq,"If R(x) = sin 2x + cos 2x, trial solution is:","[""A sin 2x + B cos 2x"",""A sin 2x"",""A cos 2x"",""None""]",0,Must include both sine and cosine parts.,,
mth166-u3-52,MTH166,3,Variation of Parameters,hard,MCQ,mcq,Does variation of parameters depend on guessing the form of PI?,"[""No"",""Yes"",""Only for polynomials"",""None""]",0,"No, it uses a systematic formula.",,
mth166-u3-53,MTH166,3,Operator Method,medium,MCQ,mcq,1/(D² - 1) [cosh x] leads to failure?,"[""Yes (as cosh x contains e^x and e^-x, roots of AE)"",""No"",""Depends on C"",""None""]",0,"Roots of D²-1=0 are 1, -1 which are exponents of cosh x.",,
mth166-u3-54,MTH166,3,Operator Theory,medium,MCQ,mcq,D(ln x) =,"[""1/x"",""e^x"",""x"",""0""]",0,Basic derivative.,,
mth166-u3-55,MTH166,3,Partial Fractions,hard,MCQ,mcq,Operator 1/(D-a)(D-b) can be resolved using:,"[""Partial Fractions"",""Multiplication"",""Subtraction"",""None""]",0,To simplify the application of the inverse operators.,,
mth166-u3-56,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of y'' - 4y = 8 is:,"[""-2"",""2"",""8"",""None""]",0,8/(-4) = -2.,,
mth166-u3-57,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of y'' + 4y = 8 is:,"[""2"",""-2"",""4"",""None""]",0,8/4 = 2.,,
mth166-u3-58,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of (D² + 1)y = 2 e^x:,"[""e^x"",""2e^x"",""1/2 e^x"",""None""]",0,2 / (1+1) e^x = e^x.,,
mth166-u3-59,MTH166,3,Simultaneous DE,medium,MCQ,mcq,"To eliminate y from dx/dt + y = 0, dy/dt - x = 0, we use:","[""d/dt(dx/dt) + dy/dt = 0 => x'' + x = 0"",""Integration"",""Division"",""None""]",0,Standard elimination technique.,,
mth166-u3-60,MTH166,3,Euler-Cauchy Equation,hard,MCQ,mcq,x² D² y is replaced by:,"[""D'(D'-1) y"",""D'² y"",""D'(D'+1) y"",""None""]",0,Standard transformation result.,,
mth166-u3-61,MTH166,3,Particular Integral,medium,MCQ,mcq,Is PI unique?,"[""Yes (one specific function)"",""No"",""Depends on constants"",""None""]",0,Any difference between two PIs is a part of CF.,,
mth166-u3-62,MTH166,3,Complementary Function,easy,MCQ,mcq,CF is the solution of the ___ equation.,"[""Homogeneous"",""Non-homogeneous"",""Algebraic"",""None""]",0,Solution of f(D)y = 0.,,
mth166-u3-63,MTH166,3,General Solution,easy,MCQ,mcq,"If PI=x² and CF=C1e^x, GS is:","[""C1e^x + x²"",""C1e^x - x²"",""x²"",""None""]",0,Sum of CF and PI.,,
mth166-u3-64,MTH166,3,Operator Theory,medium,MCQ,mcq,Value of (D + 1)(D - 1) x:,"[""-x"",""x"",""0"",""1""]",0,(D² - 1) x = 0 - x = -x.,,
mth166-u3-65,MTH166,3,Applications,medium,MCQ,mcq,"In LCR circuits, the non-homogeneous term R(t) is usually:","[""Applied Voltage"",""Current"",""Resistance"",""None""]",0,E(t) = L d²q/dt² + R dq/dt + q/C.,,
mth166-u3-66,MTH166,3,Applications,hard,MCQ,mcq,Steady state solution corresponds to:,"[""Particular Integral"",""Complementary Function"",""Constant part"",""None""]",0,"CF usually decays (transient), PI remains (steady).",,
mth166-u3-67,MTH166,3,Operator Theory,medium,MCQ,mcq,1/D² [cos x] =,"[""-cos x"",""cos x"",""-sin x"",""None""]",0,Integrating cos x twice: sin x -> -cos x.,,
mth166-u3-68,MTH166,3,Operator Theory,easy,MCQ,mcq,Does (D + a)y = 0 have solution ce^-ax?,"[""Yes"",""No"",""None"",""Both""]",0,m + a = 0 => m = -a.,,
mth166-u3-69,MTH166,3,Operator Method,medium,MCQ,mcq,1/(D-1) [1] =,"[""-1"",""1"",""e^x"",""0""]",0,1/(0-1) * 1 = -1.,,
mth166-u3-70,MTH166,3,Euler-Cauchy Equation,medium,MCQ,mcq,Solution of x y' - y = 0?,"[""y = Cx"",""y = C/x"",""y = C"",""None""]",0,AE: m - 1 = 0 => m=1.,,
mth166-u3-71,MTH166,3,Euler-Cauchy Equation,medium,MCQ,mcq,Solution of x y' + y = 0?,"[""y = C/x"",""y = Cx"",""y = C"",""None""]",0,AE: m + 1 = 0 => m=-1.,,
mth166-u3-72,MTH166,3,Particular Integral,medium,MCQ,mcq,PI for (D - 1)y = x²:,"[""-(x² + 2x + 2)"",""x² + 2x"",""x²"",""None""]",0,(D-1)⁻¹ x² = -(1-D)⁻¹ x² = -(1 + D + D²) x² = -(x² + 2x + 2).,,
mth166-u3-73,MTH166,3,Variation of Parameters,medium,MCQ,mcq,"If y1, y2 are solutions to homogeneous eq, can they be multiples?","[""No (must be linearly independent)"",""Yes"",""Depends"",""None""]",0,Independence is required for the method to work.,,
mth166-u3-74,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of y'' + y = tan x is best found by:,"[""Variation of Parameters"",""Operator substitution"",""Undetermined constants"",""None""]",0,Operator method for tan x is not straightforward.,,
mth166-u3-75,MTH166,3,Operator Theory,medium,MCQ,mcq,Value of 1/(D² + 1) [cos x] is undefined by substitution?,"[""Yes (denominator 0)"",""No"",""None"",""Both""]",0,Requires use of the failure case formula.,,
mth166-u3-76,MTH166,3,Particular Integral,medium,MCQ,mcq,Calculation for 1/(D² + 1) [cos x] gives:,"[""x/2 sin x"",""-x/2 sin x"",""x/2 cos x"",""None""]",0,Applying the failure rule x sin x / 2a where a=1.,,
mth166-u3-77,MTH166,3,Operator Theory,medium,MCQ,mcq,1/(D - a) V = e^ax ∫ e^-ax V dx?,"[""Yes (Integration formula for general V)"",""No"",""None"",""Both""]",0,Standard identity for the inverse operator.,,
mth166-u3-78,MTH166,3,Euler-Cauchy Equation,medium,MCQ,mcq,AE for x²y'' + xy' - y = 0:,"[""m(m-1) + m - 1 = 0"",""m² - 1 = 0"",""m(m+1) - 1 = 0"",""None""]",1,m² - m + m - 1 = m² - 1 = 0.,,
mth166-u3-79,MTH166,3,Euler-Cauchy Equation,medium,MCQ,mcq,Solution of x²y'' + xy' - y = 0 is:,"[""C1x + C2/x"",""C1 x² + C2"",""C1 e^x + C2 e^-x"",""None""]",0,m = ±1.,,
mth166-u3-80,MTH166,3,Operator Method,medium,MCQ,mcq,PI of (D² + 1)y = 0 is:,"[""0"",""1"",""sin x"",""None""]",0,Homogeneous equation always has PI = 0.,,
mth166-u3-81,MTH166,3,Operator Theory,medium,MCQ,mcq,1/f(D) [e^ax] fails if f(a) = 0?,"[""Yes"",""No"",""None"",""Both""]",0,Leads to division by zero.,,
mth166-u3-82,MTH166,3,Particular Integral,hard,MCQ,mcq,PI of (D² - 3D + 2)y = e^4x:,"[""e^4x / 6"",""e^4x / 2"",""e^4x / 12"",""None""]",0,4² - 3(4) + 2 = 16 - 12 + 2 = 6.,,
mth166-u3-83,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of (D² - 1)y = 1:,"[""-1"",""1"",""0"",""None""]",0,1/(-1) = -1.,,
mth166-u3-84,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of D²y = x:,"[""x³/6"",""x²/2"",""x"",""None""]",0,Integrate x twice.,,
mth166-u3-85,MTH166,3,Operator Method,medium,MCQ,mcq,1/(D+a) [V] is a symbol for integration?,"[""Yes"",""No"",""None"",""Both""]",0,Represents inverse differentiation.,,
mth166-u3-86,MTH166,3,Simultaneous DE,medium,MCQ,mcq,Can we solve for x(t) and y(t) given two equations?,"[""Yes"",""No"",""Only if t=0"",""None""]",0,Standard system of ODEs.,,
mth166-u3-87,MTH166,3,Variation of Parameters,hard,MCQ,mcq,Is Wronskian always non-zero for independent solutions?,"[""Yes"",""No"",""None"",""Both""]",0,Crucial theorem in ODE theory.,,
mth166-u3-88,MTH166,3,Euler-Cauchy,medium,MCQ,mcq,Substitution for x²y'' + xy' = 0?,"[""x = e^z"",""y = vx"",""y = e^x"",""None""]",0,Standard for Cauchy type.,,
mth166-u3-89,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of y'' + y = x²:,"[""x² - 2"",""x² + 2"",""x²"",""None""]",0,(1+D²)⁻¹ x² = (1-D²) x² = x² - 2.,,
mth166-u3-90,MTH166,3,Undetermined Coefficients,medium,MCQ,mcq,Applicable to log x?,"[""No"",""Yes"",""None"",""Both""]",0,Derivatives of log x are not repeat-forms.,,
mth166-u3-91,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of (D-1)y = e^x:,"[""x e^x"",""e^x"",""0"",""None""]",0,Case of failure.,,
mth166-u3-92,MTH166,3,Particular Integral,medium,MCQ,mcq,PI of (D-1)²y = e^x:,"[""x²/2 e^x"",""x e^x"",""e^x"",""None""]",0,Double root failure.,,
mth166-u3-93,MTH166,3,Operator,easy,MCQ,mcq,D is d/dx?,"[""Yes"",""No"",""None"",""Both""]",0,Standard operator notation.,,
mth166-u3-94,MTH166,3,Operator,easy,MCQ,mcq,D² is d²/dx²?,"[""Yes"",""No"",""None"",""Both""]",0,Standard operator notation.,,
mth166-u3-95,MTH166,3,Integrators,medium,MCQ,mcq,1/D² means double integration?,"[""Yes"",""No"",""None"",""Both""]",0,Inverse of D².,,
mth166-u3-96,MTH166,3,Constants,easy,MCQ,mcq,Number of arbitrary constants in PI?,"[""0"",""1"",""2"",""None""]",0,PI is a specific solution.,,
mth166-u3-97,MTH166,3,Constants,easy,MCQ,mcq,Number of arbitrary constants in CF for 2nd order?,"[""2"",""1"",""0"",""None""]",0,Matches the order.,,
mth166-u3-98,MTH166,3,General Solution,medium,MCQ,mcq,GS = CF + PI?,"[""Yes"",""No"",""None"",""Both""]",0,Standard theorem.,,
mth166-u3-99,MTH166,3,Homogeneous,easy,MCQ,mcq,Is y'' + y = 0 non-homogeneous?,"[""No"",""Yes"",""None"",""Both""]",0,RHS is zero.,,
mth166-u3-100,MTH166,3,Non-Homogeneous,easy,MCQ,mcq,Is y'' + y = x non-homogeneous?,"[""Yes"",""No"",""None"",""Both""]",0,RHS is non-zero.,,
mth166-u4-1,MTH166,4,PDE Basics,easy,MCQ,mcq,A partial differential equation (PDE) involves derivatives with respect to:,"[""More than one independent variable"",""Only one independent variable"",""Only the dependent variable"",""None of these""]",0,PDEs involve partial derivatives like ∂z/∂x and ∂z/∂y.,,
mth166-u4-2,MTH166,4,Formation of PDE,medium,MCQ,mcq,PDEs can be formed by eliminating:,"[""Arbitrary constants or arbitrary functions"",""Only constants"",""Only dependent variables"",""None of these""]",0,Eliminating parameters from an equation relating variables leads to a PDE.,,
mth166-u4-3,MTH166,4,Lagrange Method,hard,MCQ,mcq,The standard form of Lagrange's linear equation of first order is:,"[""Pp + Qq = R"",""p² + q² = 1"",""∂²z/∂x² = 0"",""None of these""]",0,"Where p = ∂z/∂x and q = ∂z/∂y, and P, Q, R are functions of x, y, z.",,
mth166-u4-4,MTH166,4,Order and Degree,easy,MCQ,mcq,What is the order of the PDE: (∂z/∂x)² + ∂²z/∂y² = 0?,"[""2"",""1"",""3"",""0""]",0,Order is the highest partial derivative present (2nd order here).,,
mth166-u4-5,MTH166,4,Separation of Variables,hard,MCQ,mcq,The method of separation of variables assumes the solution as:,"[""z(x,y) = X(x) * Y(y)"",""z(x,y) = X(x) + Y(y)"",""z(x,y) = x² + y²"",""None of these""]",0,It assumes the multivariable function is a product of single-variable functions.,,
mth166-u4-6,MTH166,4,Wave Equation,hard,MCQ,mcq,The one-dimensional wave equation is given by:,"[""∂²u/∂t² = c² (∂²u/∂x²)"",""∂u/∂t = c² (∂²u/∂x²)"",""∂²u/∂x² + ∂²u/∂y² = 0"",""None of these""]",0,This describes vibrations of strings and wave propagation.,,
mth166-u4-7,MTH166,4,Heat Equation,hard,MCQ,mcq,The one-dimensional heat equation is given by:,"[""∂u/∂t = c² (∂²u/∂x²)"",""∂²u/∂t² = c² (∂²u/∂x²)"",""∂²u/∂x² + ∂²u/∂y² = 0"",""None of these""]",0,This describes the distribution of heat in a region over time.,,
mth166-u4-8,MTH166,4,Laplace Equation,hard,MCQ,mcq,The two-dimensional Laplace equation is:,"[""∂²u/∂x² + ∂²u/∂y² = 0"",""∂u/∂x + ∂u/∂y = 0"",""∂²u/∂x² = ∂u/∂t"",""None of these""]",0,It represents steady-state heat distribution and potential fields.,,
mth166-u4-9,MTH166,4,Wave Equation,medium,MCQ,mcq,"In the wave equation ∂²u/dt² = c² ∂²u/dx², the constant 'c' represents:","[""Wave velocity"",""Heat capacity"",""Damping factor"",""None of these""]",0,c is the speed at which the wave travels through the medium.,,
mth166-u4-10,MTH166,4,Classification,hard,MCQ,mcq,B² - 4AC > 0 for a second-order PDE implies it is:,"[""Hyperbolic"",""Parabolic"",""Elliptic"",""None of these""]",0,Classification follows the nature of quadratic forms; Wave equation is hyperbolic.,,
mth166-u4-11,MTH166,4,Classification,hard,MCQ,mcq,B² - 4AC = 0 for a second-order PDE implies it is:,"[""Parabolic"",""Hyperbolic"",""Elliptic"",""None of these""]",0,Heat equation is parabolic.,,
mth166-u4-12,MTH166,4,Classification,hard,MCQ,mcq,B² - 4AC < 0 for a second-order PDE implies it is:,"[""Elliptic"",""Hyperbolic"",""Parabolic"",""None of these""]",0,Laplace equation is elliptic.,,
mth166-u4-13,MTH166,4,Complete Integral,medium,MCQ,mcq,A complete integral of a first-order PDE contains:,"[""As many arbitrary constants as independent variables"",""One arbitrary constant"",""An arbitrary function"",""None of these""]",0,Standard result for complete solutions of first order PDEs.,,
mth166-u4-14,MTH166,4,Notation,easy,MCQ,mcq,Standard notation 'p' in PDE denotes:,"[""∂z/∂x"",""∂z/∂y"",""∂²z/∂x²"",""None of these""]",0,Commonly used shorthand for first partial derivative wrt x.,,
mth166-u4-15,MTH166,4,Notation,easy,MCQ,mcq,Standard notation 'q' in PDE denotes:,"[""∂z/∂y"",""∂z/∂x"",""∂²z/∂y²"",""None of these""]",0,Commonly used shorthand for first partial derivative wrt y.,,
mth166-u4-16,MTH166,4,Lagrange Method,medium,MCQ,mcq,The auxiliary equations for Lagrange's method Pp + Qq = R are:,"[""dx/P = dy/Q = dz/R"",""dx/dy = P/Q"",""P dx + Q dy = R"",""None of these""]",0,"These are used to find two independent integrals u=c1, v=c2.",,
mth166-u4-17,MTH166,4,Separation of Variables,medium,MCQ,mcq,Method of separation of variables converts PDE into:,"[""A set of Ordinary Differential Equations"",""Algebraic equations"",""Integral equations"",""None of these""]",0,Each component function satisfies an ODE.,,
mth166-u4-18,MTH166,4,Laplace Equation,medium,MCQ,mcq,The solution of Laplace equation depends on:,"[""Boundary conditions"",""Initial conditions"",""Time"",""None of these""]",0,"Laplace equation is for steady-state, so it has no time dependency, only spatial boundary conditions.",,
mth166-u4-19,MTH166,4,Physical Meaning,medium,MCQ,mcq,Which equation would you use to model dynamic vibrations of a drum head?,"[""Wave equation"",""Heat equation"",""Laplace equation"",""None of these""]",0,Vibrations are modeled by the Wave equation.,,
