id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
phy110-u4-94,PHY110,4,Uncertainty,medium,MCQ,mcq,The uncertainty principle is a result of ___.,"[""Wave nature of matter"", ""Bad instruments"", ""Human error"", ""Measurement error by instruments""]",0,Intrinsic to any wave system. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-95,PHY110,4,Particle,easy,MCQ,mcq,An electron is a ___.,"[""Both (has wave and particle properties)"", ""Energy levels in this system form a continuous spectrum"", ""Stimulated emission always produces incoherent radiation"", ""All ferromagnetic materials lose magnetization above 0\u00b0C""]",0,Shows diffraction but has mass/charge. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-96,PHY110,4,Wavelength,easy,MCQ,mcq,Visible light has ___ wavelength than Gamma rays.,"[""Longer"", ""Shorter"", ""Same"", ""The result always equals the complex conjugate of the input""]",0,Gamma is highest energy/shortest wavelength. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-97,PHY110,4,Quantum,easy,MCQ,mcq,Quantum mechanics started in the year ___.,"[""1900"", ""1800"", ""2000"", ""1950""]",0,Planck's blackbody paper. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-98,PHY110,4,Quantum,medium,MCQ,mcq,ħ is roughly ___.,"[""1.05e-34 J\u00b7s"", ""6.63e-34 J\u00b7s"", ""2\u03c0"", ""2\u03c0 \u00d7 6.63e-34 J\u00b7s""]",0,h / (2 * 3.14159). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-99,PHY110,4,Quantum,easy,MCQ,mcq,A particle is 'free' if V = ___.,"[""0 (Constant zero potential)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,No forces acting on it. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-100,PHY110,4,Tunneling,hard,MCQ,mcq,Alpha decay is explained using which quantum effect?,"[""Tunneling"", ""Superposition"", ""Entanglement"", ""The result always equals the complex conjugate of the input""]",0,Alpha particles 'tunnel' through the nuclear potential barrier. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-1,PHY110,5,Free Electron Theory,easy,MCQ,mcq,"According to the classical free electron theory, electrons in a metal behave like?","[""A gas of molecules"", ""Rigid spheres"", ""Locked in position"", ""Magnetic dipoles""]",0,Drude and Lorentz proposed the 'electron gas' model. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-2,PHY110,5,Drift Velocity,medium,MCQ,mcq,The average velocity acquired by free electrons in the presence of an electric field is?,"[""Drift Velocity (vd)"", ""Thermal Velocity"", ""Phase Velocity"", ""Light Velocity""]",0,"vd = μE, where μ is mobility. Understanding this concept is essential for mastering engineering physics.",,
phy110-u5-3,PHY110,5,Mobility,medium,MCQ,mcq,Mobility (μ) of an electron is defined as?,"[""Drift velocity per unit electric field"", ""Energy levels in this system form a continuous spectrum"", ""Stimulated emission always produces incoherent radiation"", ""All ferromagnetic materials lose magnetization above 0\u00b0C""]",0,μ = vd / E; Unit: m²/(V·s). Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-4,PHY110,5,Mean Free Path,medium,MCQ,mcq,The average distance an electron travels between two successive collisions is?,"[""Mean free path"", ""Relaxation time"", ""Crystal length"", ""Wavelength""]",0,Collisions occur with lattice ions or defects. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-5,PHY110,5,Relaxation Time,medium,MCQ,mcq,The time interval between two successive collisions of an electron is?,"[""Relaxation time (\u03c4)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Thermal velocity v ≈ λ / τ. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-6,PHY110,5,Fermi Energy,hard,MCQ,mcq,The maximum energy an electron can have at absolute zero (0 K) is called?,"[""Fermi Energy (Ef)"", ""Thermal Energy"", ""Binding Energy"", ""Potential Energy""]",0,States are filled up to this level according to Pauli Exclusion Principle. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-7,PHY110,5,Fermi-Dirac Distribution,hard,MCQ,mcq,The probability f(E) that a state of energy E is occupied is given by?,"[""1 / [exp((E-Ef)/kT) + 1]"", ""exp(-E/kT)"", ""1 / exp(E/kT)"", ""The result always equals the complex conjugate of the input""]",0,Describes particles with half-integer spin (fermions). Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-8,PHY110,5,Fermi-Dirac,hard,MCQ,mcq,"At E = Ef, the probability of occupancy f(E) is always ___ (for T > 0).","[""0.5 (or 50%)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,The Fermi level is the energy with 50% chance of being occupied. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-9,PHY110,5,Band Theory,medium,MCQ,mcq,Energy bands are formed in solids due to?,"[""Overlapping of atomic orbitals / Periodic potential"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Interaction of valence electrons in a crystal lattice. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-10,PHY110,5,Forbidden Gap,medium,MCQ,mcq,The energy range where no electron states can exist is called the?,"[""Forbidden Gap / Energy Gap (Eg)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,"Crucial for distinguishing metals, semiconductors, and insulators. Understanding this concept is essential for mastering engineering physics.",,
phy110-u5-11,PHY110,5,Metals,easy,MCQ,mcq,"In metals, the valence and conduction bands ___.","[""Overlap"", ""Have a large gap"", ""Are far apart"", ""Don't exist""]",0,Ensures high conductivity as electrons move easily. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-12,PHY110,5,Insulators,easy,MCQ,mcq,Materials with an energy gap greater than ~3 eV are usually?,"[""Insulators"", ""Metals"", ""Semiconductors"", ""Superconductors""]",0,Example: Diamond (Eg ~5.5 eV). Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-13,PHY110,5,Semiconductors,easy,MCQ,mcq,Materials with a narrow energy gap (~1 eV) are?,"[""Semiconductors"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,"Example: Silicon (1.1 eV), Germanium (0.67 eV). Understanding this concept is essential for mastering engineering physics.",,
phy110-u5-14,PHY110,5,Effective Mass,hard,MCQ,mcq,The mass of an electron when moving inside a crystal potential is called?,"[""Effective mass (m*)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,m* = ħ² / (d²E/dk²). Can be different from free electron mass. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-15,PHY110,5,Electrons and Holes,medium,MCQ,mcq,A vacant electron state in the valence band that behaves like a positive charge is a?,"[""Hole"", ""Positron"", ""Proton"", ""Neutron""]",0,Concept used to explain p-type conductivity. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-16,PHY110,5,Intrinsic Semiconductor,medium,MCQ,mcq,A pure semiconductor with no impurities is called?,"[""Intrinsic"", ""Extrinsic"", ""Doped"", ""Compound""]",0,Electron concentration (n) = Hole concentration (p). Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-17,PHY110,5,Extrinsic Semiconductor,medium,MCQ,mcq,Semiconductors with added impurities (doping) are?,"[""Extrinsic"", ""Intrinsic"", ""Pure"", ""Perfect""]",0,Allows controlling electronic properties. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-18,PHY110,5,Doping,medium,MCQ,mcq,P-type semiconductors are created by doping with ___ impurities.,"[""Trivalent (Group 13 - Al, Ga, In)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,"These atoms accept electrons, creating holes. Understanding this concept is essential for mastering engineering physics.",,
phy110-u5-19,PHY110,5,Doping,medium,MCQ,mcq,N-type semiconductors are created by doping with ___ impurities.,"[""Pentavalent (Group 15 - P, As, Sb)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,These atoms donate extra electrons. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-20,PHY110,5,Fermi Level,hard,MCQ,mcq,"In intrinsic semiconductors, the Fermi level is located ___.","[""At the center of the band gap"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Equidistant from electrons and holes states. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-21,PHY110,5,Fermi Level,hard,MCQ,mcq,"In N-type semiconductors, the Fermi level shifts ___.","[""Upwards (towards Conduction Band)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Due to high concentration of donor electrons. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-22,PHY110,5,Hall Effect,hard,MCQ,mcq,Production of a transverse potential difference in a conductor carrying current in a magnetic field is?,"[""Hall Effect"", ""Seebeck Effect"", ""Peltier Effect"", ""Meissner Effect""]",0,"Used to find carrier type, concentration, and mobility. Understanding this concept is essential for mastering engineering physics.",,
phy110-u5-23,PHY110,5,Hall Coefficient,hard,MCQ,mcq,Hall Coefficient (Rh) is given by?,"[""1 / (ne)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Rh is negative for electrons and positive for holes. Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-24,PHY110,5,Band Gap,hard,MCQ,mcq,A semiconductor where the conduction band minimum and valence band maximum align in k-space is?,"[""Direct Band Gap"", ""Indirect Band Gap"", ""Metals"", ""Non-crystalline""]",0,Example: GaAs. Efficient for photon emission (LEDs/Lasers). Understanding this concept is essential for mastering engineering physics.,,
phy110-u5-25,PHY110,5,Band Gap,hard,MCQ,mcq,"In an Indirect Band Gap semiconductor (like Silicon), recombination primarily produces ___.","[""Heat (phonons)"", ""Light (photons)"", ""Sound"", ""Nothing""]",0,Momentum mismatch requires a phonon assist. Understanding this concept is essential for mastering engineering physics.,,
